age,weight,height,gender,activity,goal,bmr,tdee,calories,protein_g,carbs_g,fat_g,fitness_level
32,89,167,1,1.55,maintain,1900.1599999999999,2945.248,2945.248,142.4,331.3404,81.81244444444445,Advanced
40,63,187,1,1.725,muscle_gain,1602.16,2763.726,3063.726,126.0,344.669175,85.1035,Advanced
19,49,168,0,1.2,muscle_gain,1337.5,1605.0,1905.0,98.0,214.3125,52.916666666666664,Beginner
31,76,185,0,1.725,muscle_gain,1587.0,2737.5750000000003,3037.5750000000003,152.0,341.7271875,84.37708333333335,Advanced
38,88,162,1,1.55,muscle_gain,1828.56,2834.268,3134.268,176.0,352.60515000000004,87.063,Advanced
25,45,152,1,1.2,maintain,1278.46,1534.152,1534.152,72.0,172.59210000000002,42.61533333333333,Beginner
25,67,159,1,1.725,muscle_gain,1606.8600000000001,2771.8335,3071.8335,134.0,345.58126875000005,85.32870833333334,Advanced
36,81,187,1,1.725,maintain,1866.16,3219.126,3219.126,129.6,362.151675,89.42016666666667,Advanced
24,52,150,0,1.55,maintain,1287.8,1996.09,1996.09,83.2,224.560125,55.44694444444444,Advanced
36,57,176,0,1.725,fat_loss,1362.8,2350.83,1950.83,91.2,219.468375,54.18972222222222,Advanced
23,52,157,0,1.55,muscle_gain,1313.8,2036.39,2336.3900000000003,104.0,262.843875,64.89972222222224,Advanced
23,101,191,1,1.375,muscle_gain,2227.46,3062.7575,3362.7575,202.0,378.31021875000005,93.40993055555556,Intermediate
20,67,166,1,1.55,fat_loss,1668.96,2586.888,2186.888,107.2,246.0249,60.74688888888889,Advanced
24,87,158,0,1.375,maintain,1634.6,2247.575,2247.575,139.20000000000002,252.85218749999999,62.43263888888888,Intermediate
36,45,155,0,1.2,muscle_gain,1187.3,1424.76,1724.76,90.0,194.0355,47.91,Beginner
25,89,192,1,1.725,maintain,2060.06,3553.6035,3553.6035,142.4,399.78039375000003,98.71120833333333,Advanced
27,95,174,1,1.55,fat_loss,2042.6599999999999,3166.123,2766.123,152.0,311.18883750000003,76.83675,Advanced
49,68,188,0,1.55,maintain,1445.3,2240.215,2240.215,108.80000000000001,252.0241875,62.22819444444445,Advanced
37,79,177,0,1.725,muscle_gain,1564.0000000000002,2697.9000000000005,2997.9000000000005,158.0,337.2637500000001,83.27500000000002,Advanced
32,68,182,0,1.725,maintain,1499.8,2587.155,2587.155,108.80000000000001,291.05493750000005,71.86541666666668,Advanced
32,61,186,1,1.2,maintain,1616.1599999999999,1939.3919999999998,1939.3919999999998,97.60000000000001,218.18159999999997,53.87199999999999,Beginner
46,49,158,1,1.2,muscle_gain,1241.16,1489.392,1789.392,98.0,201.3066,49.705333333333336,Beginner
18,64,167,1,1.55,muscle_gain,1644.96,2549.688,2849.688,128.0,320.5899,79.158,Advanced
37,65,170,1,1.2,maintain,1564.46,1877.3519999999999,1877.3519999999999,104.0,211.2021,52.148666666666664,Beginner
47,84,151,1,1.375,maintain,1670.86,2297.4325,2297.4325,134.4,258.46115625,63.817569444444445,Intermediate
24,102,192,1,1.2,fat_loss,2239.9599999999996,2687.9519999999993,2287.9519999999993,163.20000000000002,257.3945999999999,63.5542222222222,Beginner
44,75,187,0,1.2,muscle_gain,1528.1,1833.7199999999998,2133.72,150.0,240.0435,59.269999999999996,Beginner
21,90,189,0,1.55,maintain,1771.2,2745.36,2745.36,144.0,308.853,76.26,Advanced
46,80,185,1,1.375,muscle_gain,1786.1599999999996,2455.9699999999993,2755.9699999999993,160.0,310.04662499999995,76.55472222222221,Intermediate
23,55,192,0,1.2,fat_loss,1449.8999999999999,1739.8799999999999,1339.8799999999999,88.0,150.73649999999998,37.218888888888884,Beginner
42,96,186,1,1.375,maintain,2028.1599999999999,2788.72,2788.72,153.60000000000002,313.731,77.46444444444444,Intermediate
18,59,164,0,1.375,maintain,1421.3999999999999,1954.4249999999997,1954.4249999999997,94.4,219.87281249999998,54.289583333333326,Intermediate
46,63,177,1,1.375,maintain,1519.96,2089.945,2089.945,100.80000000000001,235.11881250000002,58.05402777777778,Intermediate
22,51,167,0,1.725,muscle_gain,1339.9,2311.3275000000003,2611.3275000000003,102.0,293.77434375000007,72.53687500000001,Advanced
44,95,183,0,1.725,fat_loss,1699.7,2931.9825,2531.9825,152.0,284.84803125,70.33284722222223,Advanced
40,72,171,1,1.725,muscle_gain,1645.96,2839.2810000000004,3139.2810000000004,144.0,353.16911250000004,87.20225,Advanced
18,95,160,1,1.725,maintain,2026.7599999999998,3496.1609999999996,3496.1609999999996,152.0,393.3181125,97.11558333333332,Advanced
47,87,162,0,1.55,fat_loss,1548.1000000000001,2399.5550000000003,1999.5550000000003,139.20000000000002,224.94993750000003,55.54319444444445,Advanced
21,102,153,0,1.2,maintain,1770.0,2124.0,2124.0,163.20000000000002,238.95000000000002,59.0,Beginner
39,49,171,1,1.725,maintain,1343.46,2317.4685000000004,2317.4685000000004,78.4,260.71520625000005,64.374125,Advanced
19,49,156,0,1.55,muscle_gain,1300.3,2015.465,2315.465,98.0,260.4898125,64.31847222222223,Advanced
27,74,192,1,1.2,maintain,1847.6599999999999,2217.1919999999996,2217.1919999999996,118.4,249.43409999999994,61.588666666666654,Beginner
22,98,173,1,1.725,fat_loss,2106.56,3633.8160000000003,3233.8160000000003,156.8,363.8043,89.82822222222222,Advanced
44,76,153,0,1.2,maintain,1431.8999999999999,1718.2799999999997,1718.2799999999997,121.60000000000001,193.30649999999997,47.72999999999999,Beginner
27,52,177,1,1.725,maintain,1480.8600000000001,2554.4835000000003,2554.4835000000003,83.2,287.37939375,70.957875,Advanced
18,54,164,0,1.55,muscle_gain,1375.3999999999999,2131.87,2431.87,108.0,273.585375,67.55194444444444,Advanced
39,82,150,0,1.375,fat_loss,1499.3,2061.5375,1661.5375,131.20000000000002,186.92296875,46.153819444444444,Intermediate
23,91,152,1,1.375,muscle_gain,1906.2600000000002,2621.1075,2921.1075,182.0,328.62459375000003,81.141875,Intermediate
30,76,163,0,1.2,maintain,1523.1,1827.7199999999998,1827.7199999999998,121.60000000000001,205.61849999999998,50.769999999999996,Beginner
48,92,187,1,1.55,muscle_gain,1945.1599999999999,3014.998,3314.998,184.0,372.937275,92.08327777777778,Advanced
32,72,150,1,1.375,muscle_gain,1590.76,2187.295,2487.295,144.0,279.8206875,69.09152777777778,Intermediate
21,61,187,1,1.725,muscle_gain,1683.66,2904.3135,3204.3135,122.0,360.48526875000005,89.00870833333335,Advanced
30,75,187,0,1.375,muscle_gain,1588.3,2183.9125,2483.9125,150.0,279.44015625,68.99756944444444,Intermediate
41,52,170,1,1.2,maintain,1367.46,1640.952,1640.952,83.2,184.6071,45.582,Beginner
37,84,178,0,1.2,maintain,1613.1000000000004,1935.7200000000003,1935.7200000000003,134.4,217.76850000000005,53.77000000000001,Beginner
41,69,154,1,1.55,fat_loss,1518.4599999999998,2353.613,1953.6129999999998,110.4,219.78146249999998,54.26702777777777,Advanced
32,53,159,1,1.2,muscle_gain,1379.36,1655.2319999999997,1955.2319999999997,106.0,219.96359999999999,54.31199999999999,Beginner
46,46,177,1,1.375,muscle_gain,1292.16,1776.72,2076.7200000000003,92.0,233.63100000000003,57.686666666666675,Intermediate
25,59,170,0,1.375,fat_loss,1409.9,1938.6125000000002,1538.6125000000002,94.4,173.09390625000003,42.73923611111112,Intermediate
22,94,156,0,1.375,muscle_gain,1701.4,2339.425,2639.425,188.0,296.9353125,73.31736111111111,Intermediate
46,47,152,1,1.375,fat_loss,1185.5600000000002,1630.1450000000002,1230.1450000000002,75.2,138.39131250000003,34.17069444444445,Intermediate
32,93,194,1,1.55,maintain,2083.3599999999997,3229.2079999999996,3229.2079999999996,148.8,363.28589999999997,89.70022222222221,Advanced
21,80,169,0,1.725,fat_loss,1617.2,2789.67,2389.67,128.0,268.837875,66.37972222222223,Advanced
29,48,168,0,1.725,muscle_gain,1285.3,2217.1425,2517.1425,96.0,283.17853125,69.920625,Advanced
30,58,184,0,1.55,fat_loss,1422.6,2205.0299999999997,1805.0299999999997,92.80000000000001,203.06587499999998,50.13972222222222,Advanced
19,85,153,1,1.2,maintain,1853.4599999999998,2224.1519999999996,2224.1519999999996,136.0,250.21709999999996,61.78199999999999,Beginner
44,85,154,0,1.725,muscle_gain,1517.8,2618.205,2918.205,170.0,328.2980625,81.06125,Advanced
48,69,150,1,1.2,maintain,1459.3600000000001,1751.2320000000002,1751.2320000000002,110.4,197.01360000000003,48.64533333333334,Beginner
36,102,153,0,1.725,maintain,1705.5,2941.9875,2941.9875,163.20000000000002,330.97359375,81.72187500000001,Advanced
36,99,161,1,1.2,fat_loss,1982.5600000000002,2379.072,1979.0720000000001,158.4,222.64560000000003,54.974222222222224,Beginner
21,94,176,1,1.55,maintain,2073.0600000000004,3213.243000000001,3213.243000000001,150.4,361.4898375000001,89.25675000000003,Advanced
21,54,191,1,1.375,muscle_gain,1609.06,2212.4575,2512.4575,108.0,282.65146875,69.79048611111111,Intermediate
43,65,172,0,1.2,maintain,1393.8999999999999,1672.6799999999998,1672.6799999999998,104.0,188.17649999999998,46.46333333333333,Beginner
28,80,174,0,1.375,maintain,1602.6,2203.575,2203.575,128.0,247.9021875,61.21041666666666,Intermediate
44,56,170,0,1.2,fat_loss,1300.6,1560.7199999999998,1160.7199999999998,89.60000000000001,130.581,32.24222222222222,Beginner
22,71,173,1,1.2,maintain,1744.7599999999998,2093.7119999999995,2093.7119999999995,113.60000000000001,235.54259999999996,58.158666666666655,Beginner
37,84,174,1,1.2,fat_loss,1838.2599999999998,2205.912,1805.9119999999998,134.4,203.1651,50.164222222222214,Beginner
28,46,194,0,1.2,fat_loss,1351.7999999999997,1622.1599999999996,1222.1599999999996,73.60000000000001,137.49299999999997,33.94888888888888,Beginner
47,98,181,1,1.2,muscle_gain,2002.4599999999996,2402.9519999999993,2702.9519999999993,196.0,304.0820999999999,75.08199999999998,Beginner
27,57,181,1,1.375,muscle_gain,1567.06,2154.7075,2454.7075,114.0,276.15459375,68.18631944444445,Intermediate
25,97,154,1,1.2,muscle_gain,1984.8599999999997,2381.8319999999994,2681.8319999999994,194.0,301.70609999999994,74.49533333333332,Beginner
23,76,185,0,1.375,muscle_gain,1621.3999999999999,2229.4249999999997,2529.4249999999997,152.0,284.56031249999995,70.26180555555555,Intermediate
23,75,191,1,1.55,fat_loss,1879.06,2912.543,2512.543,120.0,282.6610875,69.79286111111111,Advanced
25,60,191,0,1.725,maintain,1484.2,2560.2450000000003,2560.2450000000003,96.0,288.02756250000004,71.11791666666667,Advanced
40,76,188,0,1.2,muscle_gain,1557.6,1869.12,2169.12,152.0,244.02599999999998,60.25333333333333,Beginner
32,76,165,0,1.725,muscle_gain,1520.7,2623.2075000000004,2923.2075000000004,152.0,328.8608437500001,81.20020833333335,Advanced
43,104,182,0,1.375,muscle_gain,1783.7,2452.5875,2752.5875,208.0,309.66609375,76.46076388888889,Intermediate
31,78,170,0,1.55,maintain,1558.8999999999999,2416.295,2416.295,124.80000000000001,271.8331875,67.11930555555556,Advanced
28,55,158,1,1.55,muscle_gain,1424.16,2207.4480000000003,2507.4480000000003,110.0,282.08790000000005,69.65133333333334,Advanced
29,54,155,0,1.55,maintain,1300.2,2015.3100000000002,2015.3100000000002,86.4,226.72237500000003,55.98083333333334,Advanced
43,59,194,0,1.725,fat_loss,1406.8999999999999,2426.9024999999997,2026.9024999999997,94.4,228.02653124999998,56.30284722222221,Advanced
30,61,184,0,1.375,fat_loss,1450.1999999999998,1994.0249999999996,1594.0249999999996,97.60000000000001,179.32781249999996,44.27847222222221,Intermediate
25,84,188,1,1.2,fat_loss,1973.8600000000001,2368.632,1968.632,134.4,221.4711,54.684222222222225,Beginner
47,62,171,1,1.2,maintain,1472.06,1766.472,1766.472,99.2,198.7281,49.068666666666665,Beginner
35,99,190,1,1.375,muscle_gain,2127.46,2925.2575,3225.2575,198.0,362.84146875000005,89.59048611111112,Intermediate
42,53,154,1,1.725,muscle_gain,1298.36,2239.671,2539.671,106.0,285.7129875,70.54641666666666,Advanced
18,69,191,0,1.2,muscle_gain,1597.1,1916.5199999999998,2216.5199999999995,138.0,249.35849999999996,61.569999999999986,Beginner
32,84,172,0,1.375,muscle_gain,1616.0000000000002,2222.0000000000005,2522.0000000000005,168.0,283.7250000000001,70.05555555555557,Intermediate
25,103,166,1,1.2,muscle_gain,2122.8599999999997,2547.4319999999993,2847.4319999999993,206.0,320.33609999999993,79.09533333333331,Beginner
45,58,161,1,1.55,maintain,1381.8600000000001,2141.8830000000003,2141.8830000000003,92.80000000000001,240.96183750000003,59.496750000000006,Advanced
28,104,172,1,1.2,fat_loss,2147.96,2577.552,2177.552,166.4,244.9746,60.48755555555556,Beginner
29,102,165,1,1.725,muscle_gain,2081.8599999999997,3591.2084999999997,3891.2084999999997,204.0,437.76095625,108.089125,Advanced
29,69,152,0,1.375,fat_loss,1428.9,1964.7375000000002,1564.7375000000002,110.4,176.03296875000004,43.46493055555556,Intermediate
21,94,179,1,1.725,maintain,2087.46,3600.8685,3600.8685,150.4,405.09770625,100.024125,Advanced
33,66,171,1,1.375,maintain,1605.46,2207.5075,2207.5075,105.60000000000001,248.34459375000003,61.31965277777778,Intermediate
21,96,158,1,1.55,muscle_gain,2013.4599999999998,3120.863,3420.863,192.0,384.8470875,95.02397222222221,Advanced
22,74,178,1,1.375,maintain,1808.96,2487.32,2487.32,118.4,279.8235,69.09222222222223,Intermediate
41,64,186,1,1.2,fat_loss,1605.06,1926.072,1526.072,102.4,171.6831,42.39088888888889,Beginner
22,65,172,1,1.2,muscle_gain,1659.56,1991.4719999999998,2291.4719999999998,130.0,257.7906,63.651999999999994,Beginner
25,88,162,1,1.55,muscle_gain,1902.6599999999999,2949.123,3249.123,176.0,365.5263375,90.25341666666667,Advanced
48,76,181,0,1.375,fat_loss,1501.5,2064.5625,1664.5625,121.60000000000001,187.26328125,46.23784722222222,Intermediate
27,95,172,0,1.55,muscle_gain,1738.7,2694.985,2994.985,190.0,336.9358125,83.19402777777778,Advanced
34,90,194,0,1.2,muscle_gain,1730.8,2076.96,2376.96,180.0,267.408,66.02666666666667,Beginner
45,93,166,0,1.725,fat_loss,1624.2999999999997,2801.9174999999996,2401.9174999999996,148.8,270.21571874999995,66.71993055555555,Advanced
48,100,189,0,1.55,muscle_gain,1747.1,2708.005,3008.005,200.0,338.40056250000004,83.55569444444444,Advanced
43,65,170,0,1.725,muscle_gain,1387.6999999999998,2393.7825,2693.7825,130.0,303.05053125,74.82729166666667,Advanced
26,79,151,1,1.725,fat_loss,1723.56,2973.141,2573.141,126.4,289.4783625,71.4761388888889,Advanced
39,102,186,1,1.375,maintain,2125.66,2922.7825,2922.7825,163.20000000000002,328.81303125,81.18840277777777,Intermediate
36,76,155,0,1.55,fat_loss,1472.5,2282.375,1882.375,121.60000000000001,211.7671875,52.28819444444444,Advanced
46,74,193,1,1.725,muscle_gain,1744.16,3008.6760000000004,3308.6760000000004,148.0,372.22605000000004,91.90766666666667,Advanced
31,99,167,0,1.725,fat_loss,1742.8000000000002,3006.3300000000004,2606.3300000000004,158.4,293.21212500000007,72.39805555555557,Advanced
25,83,179,1,1.375,muscle_gain,1917.2599999999998,2636.2324999999996,2936.2324999999996,166.0,330.32615624999994,81.56201388888888,Intermediate
26,93,171,1,1.375,muscle_gain,2007.1599999999996,2759.8449999999993,3059.8449999999993,186.0,344.2325624999999,84.99569444444442,Intermediate
39,56,182,1,1.2,fat_loss,1490.0600000000002,1788.0720000000001,1388.0720000000001,89.60000000000001,156.15810000000002,38.55755555555556,Beginner
28,85,179,1,1.725,muscle_gain,1926.96,3324.0060000000003,3624.0060000000003,170.0,407.70067500000005,100.66683333333334,Advanced
40,91,166,1,1.2,maintain,1876.56,2251.872,2251.872,145.6,253.3356,62.55199999999999,Beginner
18,62,192,1,1.725,muscle_gain,1738.16,2998.3260000000005,3298.3260000000005,124.0,371.06167500000004,91.62016666666668,Advanced
31,65,181,0,1.2,fat_loss,1473.3999999999999,1768.0799999999997,1368.0799999999997,104.0,153.90899999999996,38.002222222222215,Beginner
22,57,191,0,1.375,maintain,1469.5,2020.5625,2020.5625,91.2,227.31328125000002,56.126736111111114,Intermediate
38,65,163,1,1.55,maintain,1525.16,2363.998,2363.998,104.0,265.949775,65.66661111111111,Advanced
43,52,159,0,1.375,muscle_gain,1234.0,1696.75,1996.75,104.0,224.634375,55.46527777777778,Intermediate
31,90,185,1,1.2,fat_loss,2005.6599999999996,2406.7919999999995,2006.7919999999995,144.0,225.76409999999996,55.744222222222206,Beginner
21,84,183,0,1.2,muscle_gain,1697.4000000000003,2036.8800000000003,2336.88,168.0,262.899,64.91333333333334,Beginner
39,90,158,1,1.55,muscle_gain,1830.4599999999998,2837.2129999999997,3137.2129999999997,180.0,352.9364625,87.14480555555555,Advanced
40,51,191,0,1.725,fat_loss,1336.9,2306.1525,1906.1525000000001,81.60000000000001,214.44215625,52.94868055555556,Advanced
42,67,177,1,1.2,fat_loss,1596.3600000000001,1915.632,1515.632,107.2,170.5086,42.10088888888889,Beginner
18,88,160,0,1.2,muscle_gain,1675.7999999999997,2010.9599999999996,2310.9599999999996,176.0,259.98299999999995,64.19333333333333,Beginner
48,76,163,1,1.2,maintain,1615.56,1938.6719999999998,1938.6719999999998,121.60000000000001,218.1006,53.852,Beginner
39,55,188,0,1.55,muscle_gain,1368.7,2121.485,2421.485,110.0,272.41706250000004,67.26347222222222,Advanced
40,66,168,1,1.375,maintain,1551.1599999999999,2132.845,2132.845,105.60000000000001,239.94506249999998,59.24569444444444,Intermediate
36,66,164,1,1.2,muscle_gain,1554.76,1865.712,2165.712,132.0,243.64260000000002,60.15866666666667,Beginner
25,87,177,1,1.55,fat_loss,1961.2599999999998,3039.9529999999995,2639.9529999999995,139.20000000000002,296.99471249999993,73.33202777777777,Advanced
32,69,173,0,1.2,maintain,1481.1000000000004,1777.3200000000004,1777.3200000000004,110.4,199.94850000000005,49.37000000000001,Beginner
38,66,157,0,1.725,fat_loss,1378.1,2377.2225,1977.2224999999999,105.60000000000001,222.43753124999998,54.92284722222222,Advanced
32,72,192,0,1.55,fat_loss,1567.6000000000001,2429.78,2029.7800000000002,115.2,228.35025000000002,56.38277777777778,Advanced
26,73,158,1,1.2,fat_loss,1676.76,2012.1119999999999,1612.1119999999999,116.80000000000001,181.3626,44.78088888888888,Beginner
38,57,182,0,1.55,fat_loss,1372.8,2127.84,1727.8400000000001,91.2,194.38200000000003,47.99555555555556,Advanced
26,62,182,1,1.2,fat_loss,1644.5600000000002,1973.4720000000002,1573.4720000000002,99.2,177.01560000000003,43.70755555555556,Beginner
27,46,168,0,1.375,muscle_gain,1275.5,1753.8125,2053.8125,92.0,231.05390625,57.05034722222222,Intermediate
37,73,152,0,1.2,maintain,1431.3,1717.56,1717.56,116.80000000000001,193.2255,47.71,Beginner
42,65,159,0,1.55,muscle_gain,1357.9,2104.7450000000003,2404.7450000000003,130.0,270.53381250000007,66.79847222222223,Advanced
38,59,189,0,1.725,muscle_gain,1412.8999999999999,2437.2525,2737.2525,118.0,307.94090625,76.03479166666666,Advanced
43,96,191,1,1.725,muscle_gain,2046.46,3530.1435,3830.1435,192.0,430.89114375,106.392875,Advanced
26,71,150,0,1.725,fat_loss,1454.0,2508.15,2108.15,113.60000000000001,237.166875,58.55972222222223,Advanced
20,94,178,0,1.2,muscle_gain,1778.2000000000003,2133.84,2433.84,188.0,273.807,67.60666666666667,Beginner
48,75,183,1,1.375,maintain,1698.1599999999999,2334.97,2334.97,120.0,262.684125,64.86027777777777,Intermediate
37,59,162,1,1.2,muscle_gain,1445.6599999999999,1734.7919999999997,2034.7919999999997,118.0,228.91409999999996,56.52199999999999,Beginner
42,95,150,0,1.725,fat_loss,1606.0,2770.3500000000004,2370.3500000000004,152.0,266.66437500000006,65.84305555555557,Advanced
43,67,183,0,1.55,maintain,1446.4,2241.92,2241.92,107.2,252.216,62.275555555555556,Advanced
28,68,178,1,1.725,maintain,1694.3600000000001,2922.771,2922.771,108.80000000000001,328.81173750000005,81.18808333333334,Advanced
23,88,162,1,1.55,maintain,1914.06,2966.793,2966.793,140.8,333.76421250000004,82.41091666666667,Advanced
19,57,178,1,1.375,maintain,1598.26,2197.6075,2197.6075,91.2,247.23084375000002,61.04465277777778,Intermediate
24,66,188,0,1.55,muscle_gain,1534.3999999999999,2378.3199999999997,2678.3199999999997,132.0,301.311,74.39777777777778,Advanced
35,87,173,0,1.2,fat_loss,1633.8000000000002,1960.5600000000002,1560.5600000000002,139.20000000000002,175.56300000000002,43.348888888888894,Beginner
44,81,175,0,1.2,maintain,1546.1,1855.3199999999997,1855.3199999999997,129.6,208.72349999999997,51.53666666666666,Beginner
19,77,166,1,1.2,maintain,1808.6599999999999,2170.392,2170.392,123.2,244.1691,60.288666666666664,Beginner
44,100,156,1,1.55,fat_loss,1926.36,2985.8579999999997,2585.8579999999997,160.0,290.909025,71.82938888888889,Advanced
34,47,162,1,1.2,muscle_gain,1301.9600000000003,1562.3520000000003,1862.3520000000003,94.0,209.51460000000003,51.732000000000006,Beginner
49,98,154,0,1.2,maintain,1615.8999999999999,1939.0799999999997,1939.0799999999997,156.8,218.14649999999997,53.86333333333332,Beginner
28,63,175,1,1.2,muscle_gain,1612.96,1935.552,2235.5519999999997,126.0,251.49959999999996,62.09866666666666,Beginner
44,67,152,0,1.375,muscle_gain,1346.0,1850.75,2150.75,134.0,241.959375,59.74305555555556,Intermediate
29,73,156,1,1.55,muscle_gain,1650.06,2557.593,2857.593,146.0,321.4792125,79.37758333333333,Advanced
44,74,188,0,1.55,muscle_gain,1522.0000000000002,2359.1000000000004,2659.1000000000004,148.0,299.14875000000006,73.8638888888889,Advanced
36,83,150,0,1.725,maintain,1521.3999999999999,2624.415,2624.415,132.8,295.2466875,72.90041666666667,Advanced
39,88,166,1,1.55,maintain,1842.0599999999997,2855.1929999999998,2855.1929999999998,140.8,321.2092125,79.31091666666666,Advanced
41,91,192,0,1.375,muscle_gain,1703.7,2342.5875,2642.5875,182.0,297.29109375,73.40520833333333,Intermediate
42,69,174,1,1.55,muscle_gain,1608.7599999999998,2493.5779999999995,2793.5779999999995,138.0,314.27752499999997,77.59938888888888,Advanced
24,81,152,0,1.375,fat_loss,1560.8,2146.1,1746.1,129.6,196.43625,48.50277777777777,Intermediate
37,91,164,1,1.375,fat_loss,1884.06,2590.5825,2190.5825,145.6,246.44053125,60.849513888888886,Intermediate
23,52,178,1,1.55,fat_loss,1508.46,2338.1130000000003,1938.1130000000003,83.2,218.03771250000003,53.83647222222223,Advanced
38,86,192,0,1.725,maintain,1670.6,2881.785,2881.785,137.6,324.2008125,80.04958333333333,Advanced
41,102,181,1,1.2,fat_loss,2090.26,2508.3120000000004,2108.3120000000004,163.20000000000002,237.18510000000003,58.564222222222234,Beginner
18,60,175,0,1.2,maintain,1464.6999999999998,1757.6399999999996,1757.6399999999996,96.0,197.73449999999997,48.82333333333332,Beginner
34,52,165,1,1.55,maintain,1383.3600000000001,2144.208,2144.208,83.2,241.22340000000003,59.56133333333334,Advanced
46,45,174,1,1.55,maintain,1264.36,1959.7579999999998,1959.7579999999998,72.0,220.47277499999998,54.43772222222222,Advanced
48,88,177,1,1.375,maintain,1843.56,2534.895,2534.895,140.8,285.1756875,70.41375,Intermediate
28,49,158,1,1.55,fat_loss,1343.7600000000002,2082.8280000000004,1682.8280000000004,78.4,189.31815000000006,46.74522222222223,Advanced
39,47,150,0,1.375,muscle_gain,1177.3,1618.7875,1918.7875,94.0,215.86359375,53.29965277777777,Intermediate
43,45,178,1,1.725,muscle_gain,1300.66,2243.6385000000005,2543.6385000000005,90.0,286.15933125000004,70.65662500000002,Advanced
45,48,171,1,1.55,muscle_gain,1295.8600000000001,2008.5830000000003,2308.5830000000005,96.0,259.7155875000001,64.12730555555557,Advanced
35,84,165,0,1.2,fat_loss,1581.4,1897.68,1497.68,134.4,168.489,41.602222222222224,Beginner
38,79,190,0,1.2,muscle_gain,1600.0,1920.0,2220.0,158.0,249.75,61.666666666666664,Beginner
34,76,193,0,1.55,fat_loss,1598.8999999999999,2478.295,2078.295,121.60000000000001,233.8081875,57.73041666666667,Advanced
24,86,190,0,1.375,fat_loss,1724.6,2371.325,1971.3249999999998,137.6,221.77406249999999,54.759027777777774,Intermediate
34,78,156,0,1.2,fat_loss,1502.5999999999997,1803.1199999999997,1403.1199999999997,124.80000000000001,157.85099999999997,38.975555555555545,Beginner
37,87,163,0,1.375,muscle_gain,1594.2,2192.025,2492.025,174.0,280.3528125,69.22291666666666,Intermediate
26,69,178,1,1.55,muscle_gain,1719.16,2664.6980000000003,2964.6980000000003,138.0,333.52852500000006,82.35272222222223,Advanced
34,54,168,0,1.55,muscle_gain,1319.0,2044.45,2344.45,108.0,263.750625,65.1236111111111,Advanced
37,65,168,1,1.2,maintain,1554.86,1865.8319999999999,1865.8319999999999,104.0,209.90609999999998,51.82866666666666,Beginner
39,90,151,0,1.55,fat_loss,1575.9999999999998,2442.7999999999997,2042.7999999999997,144.0,229.81499999999997,56.74444444444444,Advanced
39,83,190,1,1.725,maintain,1890.26,3260.6985,3260.6985,132.8,366.82858125,90.57495833333333,Advanced
45,71,194,1,1.725,fat_loss,1714.46,2957.4435000000003,2557.4435000000003,113.60000000000001,287.71239375000005,71.04009722222223,Advanced
48,71,164,1,1.2,muscle_gain,1553.3600000000001,1864.0320000000002,2164.032,142.0,243.45360000000002,60.112,Beginner
46,46,152,0,1.725,fat_loss,1144.2,1973.7450000000001,1573.7450000000001,73.60000000000001,177.04631250000003,43.715138888888895,Advanced
25,85,160,0,1.375,fat_loss,1618.1,2224.8875,1824.8874999999998,136.0,205.29984374999998,50.69131944444444,Intermediate
34,92,179,0,1.2,maintain,1702.7,2043.24,2043.24,147.20000000000002,229.8645,56.75666666666667,Beginner
24,57,189,0,1.2,fat_loss,1454.7,1745.64,1345.64,91.2,151.3845,37.378888888888895,Beginner
18,53,167,1,1.375,muscle_gain,1497.5600000000002,2059.1450000000004,2359.1450000000004,106.0,265.4038125000001,65.53180555555556,Intermediate
49,96,151,0,1.725,fat_loss,1588.2,2739.6450000000004,2339.6450000000004,153.60000000000002,263.21006250000005,64.99013888888891,Advanced
30,80,181,1,1.725,fat_loss,1858.1599999999999,3205.326,2805.326,128.0,315.599175,77.92572222222222,Advanced
47,66,157,1,1.725,fat_loss,1458.46,2515.8435000000004,2115.8435000000004,105.60000000000001,238.03239375000004,58.773430555555564,Advanced
40,86,171,0,1.2,maintain,1596.9,1916.28,1916.28,137.6,215.5815,53.23,Beginner
36,70,155,0,1.2,fat_loss,1417.3,1700.76,1300.76,112.0,146.3355,36.132222222222225,Beginner
44,102,161,0,1.725,fat_loss,1695.8999999999999,2925.4275,2525.4275,163.20000000000002,284.11059374999996,70.15076388888889,Advanced
41,98,189,1,1.55,maintain,2075.06,3216.343,3216.343,156.8,361.8385875,89.3428611111111,Advanced
36,56,185,0,1.725,maintain,1381.5,2383.0875,2383.0875,89.60000000000001,268.09734375,66.196875,Advanced
47,61,164,1,1.375,maintain,1425.06,1959.4575,1959.4575,97.60000000000001,220.43896875000002,54.429375,Intermediate
49,58,177,0,1.2,maintain,1319.2,1583.04,1583.04,92.80000000000001,178.092,43.97333333333333,Beginner
47,58,194,1,1.375,muscle_gain,1528.86,2102.1825,2402.1825,116.0,270.24553125,66.72729166666666,Intermediate
46,101,167,0,1.375,muscle_gain,1696.7,2332.9625,2632.9625,202.0,296.20828125,73.13784722222222,Intermediate
34,78,151,0,1.2,fat_loss,1487.0999999999997,1784.5199999999995,1384.5199999999995,124.80000000000001,155.75849999999994,38.45888888888888,Beginner
30,97,162,1,1.55,muscle_gain,1994.7599999999998,3091.8779999999997,3391.8779999999997,194.0,381.586275,94.21883333333332,Advanced
